id,slug,nom,cp,ville,adresse,departement
"3dc28c33-d574-4d7f-9b87-c0f03f43696b","sonova-audiological-care-france-sas-35170-bruz","SONOVA AUDIOLOGICAL CARE FRANCE SAS","35170","Bruz","7  AV JULES TRICAULT","35"
"3a9e992f-c0a0-4399-87db-d728902d35a3","amplifon-france-44000-nantes-2","AMPLIFON FRANCE","44000","Nantes","4  RUE PAUL BELLAMY","44"
"cc040d88-9e84-4064-a7ef-1bc1db94baf0","lion-seneca-france-audio-35000","LION SENECA FRANCE AUDIO","35000","","18 Rue D'ISLY","35"
"a1619b6d-1339-4e96-a724-d59d806372e6","audilab-val-de-france-romorantin-nord-41200","AUDILAB VAL DE FRANCE - ROMORANTIN NORD","41200","","81 Avenue DE PARIS","41"
"1e1568c3-5b8e-43f6-ac0a-89660c80c999","amplifon-france-42600-montbrison","AMPLIFON FRANCE","42600","Montbrison","6  RUE NOTRE DAME","42"
"e2a97cb5-2b88-4ae0-9c90-9f559b18aa8a","amplifon-france-44000-nantes","AMPLIFON FRANCE","44000","Nantes","8  ALL DUQUESNE","44"
"e157c5de-688e-413a-a434-54ed6fbdc60f","sas-sonova-audiological-care-france-34170","SAS SONOVA AUDIOLOGICAL CARE FRANCE","34170","","1 Allee MARIE CURIE","34"
"3b1d79ec-5e9e-41f4-8ecb-38766a36990c","sonova-audiological-care-france-sas-36000-chateauroux","SONOVA AUDIOLOGICAL CARE FRANCE SAS","36000","Châteauroux","39  RUE DE LA GARE","36"
"a02e43c5-a937-405d-9235-f319619d37d2","amplifon-france-42100-saint-etienne","AMPLIFON FRANCE","42100","Saint-Étienne","58  BD ALEXANDRE DE FRAISSINETTE","42"
"e719790f-1da9-4517-bc10-afa0f579700c","sas-sonova-audiological-care-france-46200","SAS SONOVA AUDIOLOGICAL CARE FRANCE","46200","","52 Boulevard LOUIS JEAN MALVY","46"
"465b0bf4-7dd2-4aa9-b2b6-06b173e39333","amplifon-france-42400-saint-chamond","AMPLIFON FRANCE","42400","Saint-Chamond","13  PL DE LA LIBERTE","42"
"afbae63c-4e54-407e-abe9-fd86056d00ba","amplifon-france-35250-saint-aubin-d-aubigne","AMPLIFON FRANCE","35250","Saint-Aubin-d'Aubigné","6  RUE SAINT MEDARD","35"
"9b2c1e05-7a31-42c1-858a-5cf2e36146ed","amplifon-france-52200-saints-geosmes","AMPLIFON FRANCE","52200","Saints-Geosmes","2  RUE MONGE","52"
"6b7dc837-b6cf-40ce-8d9e-b268cf2d015d","audilab-val-de-france-41400-montrichard-val-de-cher","AUDILAB VAL DE FRANCE","41400","Montrichard Val de Cher","5  RUE CARNOT","41"
"f641442f-e26f-4f29-8043-8536d9f3db50","amplifon-france-44300-nantes","AMPLIFON FRANCE","44300","Nantes","125  BD JULES VERNE","44"
"0c090eb5-f0d6-4d8f-9e86-e08fab8df533","audilab-val-de-france-41800-montoire-sur-le-loir","AUDILAB VAL DE FRANCE","41800","Montoire-sur-le-Loir","6  PL CLEMENCEAU","41"
"d05b27dc-14e6-431c-80ba-2111cff4fc56","amplifon-france-42370-renaison","AMPLIFON FRANCE","42370","Renaison","554  RUE DU COLLEGE","42"
"7e9f60a8-9201-428b-ba81-3ca2fe1ae212","sonova-audiological-care-france-sas-53500-ernee","SONOVA AUDIOLOGICAL CARE FRANCE SAS","53500","Ernée","32  PL RENAULT MORLIERE","53"
"41b41d09-f195-4a71-9c19-e6ce6b1ffa0c","sas-sonova-audiological-care-france-52000","SAS SONOVA AUDIOLOGICAL CARE FRANCE","52000","","5 Avenue DES ETATS UNIS","52"
"39516056-dd6e-4ede-a6d9-d8c12365ba52","sonova-audiological-care-france-sas-54000-nancy","SONOVA AUDIOLOGICAL CARE FRANCE SAS","54000","Nancy","138  RUE ST DIZIER","54"
"0589eee7-3da6-4398-8db3-d8103d9efef9","amplifon-france-56170-quiberon","AMPLIFON FRANCE","56170","Quiberon","1  QU DE L OCEAN","56"
"9c0936b4-5a56-43fd-94a7-e48ae52a7e7a","amplifon-france-57700-hayange","AMPLIFON FRANCE","57700","Hayange","21  RUE DU MARECHAL FOCH","57"
"4acf2600-429d-4b5a-a650-6e635f9dcade","amplifon-france-07400-le-teil","AMPLIFON FRANCE","07400","Le Teil","LOT ENTRE PONT ET RHONE","07"
"fea52e4c-9316-4305-bc4c-70869c85f14c","amplifon-france-54000-nancy","AMPLIFON FRANCE","54000","Nancy","2  RUE D AMERVAL","54"
"cdaca732-bbec-40c9-b04a-dcc8c065f1b6","sonova-audiological-care-france-sas-56290-port-louis","SONOVA AUDIOLOGICAL CARE FRANCE SAS","56290","Port-Louis","36  GRANDE RUE","56"
"04bbdce5-67dd-4237-b0d3-4008b5e1ec51","centre-harmonie-audition-puiseux-en-france-0115","CENTRE HARMONIE AUDITION","95380","PUISEUX-EN-FRANCE","2 RUE DU COMMANDANT COUSTEAU","95"
"869e0625-73c5-4d91-8fba-b96dfbeb5f22","amplifon-france-66330-cabestany","AMPLIFON FRANCE","66330","Cabestany","2  RUE MADELEINE BRES","66"
"b246d5ea-a369-4fbf-bb5d-2ca662c39810","acuitis-france-69002-lyon-2e-arrondissement","ACUITIS FRANCE","69002","Lyon 2e  Arrondissement","8  RUE VICTOR HUGO","69"
"24e4bf40-8fa3-4933-b716-3ef0a23ba085","amplifon-france-61200-argentan","AMPLIFON FRANCE","61200","Argentan","3  RUE ETIENNE PANTHOU","61"
"7f610476-2e41-4fb0-a463-cb3fb40ebc04","amplifon-france-66690-saint-andre","AMPLIFON FRANCE","66690","Saint-André","3  RUE JEAN JAURES","66"
"9b5d8325-175b-4d14-8f81-97cd8f58dc58","amplifon-france-63200-riom","AMPLIFON FRANCE","63200","Riom","40  PL J BAPTISTE LAURENT","63"
"0b4eef09-dfd6-4b06-9b42-ab4bb914e378","thera-trainer-france-verton-0031","THERA-TRAINER FRANCE","62180","VERTON","38 AVENUE DU CHAMP DE GRETZ","62"
"eac6d8c1-2c18-4940-b09d-7cca5ee3ee54","sonova-audiological-care-france-sas-66700-argeles-sur-mer","SONOVA AUDIOLOGICAL CARE FRANCE SAS","66700","Argelès-sur-Mer","11  AV DES FLAMANTS ROSES","66"
"e9513aef-0f42-4848-a050-4a165bcf874e","sas-sonova-audiological-care-france-62930","SAS SONOVA AUDIOLOGICAL CARE FRANCE","62930","","90 Rue CARNOT","62"
"09e0a6c6-505a-4b9b-90d4-855aaef83e58","gymna-france-loos-0032","GYMNA FRANCE","59120","LOOS","14 AVENUE PIERRE MAUROY BATIMENT F3B","59"
"1fa3d787-9153-4de5-aa26-e23757998f6c","amplifon-france-61100-flers-2","AMPLIFON FRANCE","61100","Flers","5  RUE DE LA BOULE","61"
"7100cecc-221a-4f93-844a-6b0a2e935a0e","amplifon-france-71500-louhans","AMPLIFON FRANCE","71500","Louhans","53  GRANDE RUE","71"
"6f6ca1d4-95eb-4d19-a419-1ec21986889a","amplifon-france-69008-lyon-8e-arrondissement","AMPLIFON FRANCE","69008","Lyon 8e  Arrondissement","71  BD DES ETATS UNIS","69"
"5f8987b3-67b0-46b4-8d75-ad90a791c942","amplifon-france-68310","AMPLIFON FRANCE","68310","","ZAC HOHMATTEN","68"
"198eb1f0-1823-4b09-aca7-38aa14d557f0","amplifon-france-67170-brumath","AMPLIFON FRANCE","67170","Brumath","7  RUE RAYMOND POINCARE","67"
"486d14a4-81ec-4044-b185-7261f69e38d8","sonova-audiological-care-france-sas-64100","SONOVA AUDIOLOGICAL CARE FRANCE SAS","64100","","20 Avenue DU MARECHAL FOCH","64"
"ecbd122e-842e-41bf-8aa8-31824ff57c6c","sonova-audiological-care-france-sas-71270-pierre-de-bresse","SONOVA AUDIOLOGICAL CARE FRANCE SAS","71270","Pierre-de-Bresse","32  GRANDE RUE","71"
"99b6a718-b186-497e-bfea-df3f8316d549","sas-sonova-audiological-care-france-72000","SAS SONOVA AUDIOLOGICAL CARE FRANCE","72000","","23 Avenue DU GENERAL LECLERC","72"
"1513561a-6606-43d9-be93-13e3fd1c3e18","amplifon-france-74300-cluses","AMPLIFON FRANCE","74300","Cluses","13  RUE FRANCOIS CURT","74"
"2f2465be-7e4a-4eb6-b227-cad722a94cca","union-des-mutuelles-de-france-mont-blanc-74960-annecy","UNION DES MUTUELLES DE FRANCE MONT BLANC","74960","Annecy","21  RTE DE FRANGY","74"
"c3bb785f-fdf4-4acb-bf8f-79abb73ec929","amplifon-france-74140-douvaine","AMPLIFON FRANCE","74140","Douvaine","6  AV DE GENEVE","74"
"415c1436-4716-4dd0-94da-63718f06e5a1","amplifon-france-69120-vaulx-en-velin","AMPLIFON FRANCE","69120","Vaulx-en-Velin","39  RUE DE LA REPUBLIQUE","69"
"e3ae1818-fa7f-4893-9ed0-721fa18919ff","sonova-audiological-care-france-sas-76190-yvetot","SONOVA AUDIOLOGICAL CARE FRANCE SAS","76190","Yvetot","16  RUE GUY DE MAUPASSANT","76"
"ad82f7a5-f8db-4cbf-9bd5-7cdfea47acee","amplifon-france-69006-lyon-6e-arrondissement","AMPLIFON FRANCE","69006","Lyon 6e  Arrondissement","163  CRS LAFAYETTE","69"
"ca6c7e48-96d9-4bf7-abc3-160db4490298","grandvision-france-gdo-71100","GRANDVISION FRANCE - GDO","71100","","Rue THOMAS DUMOREY","71"
"69bdd4d6-9085-4bdb-bad1-5d0886f6dfac","amplifon-france-72000-le-mans","AMPLIFON FRANCE","72000","Le Mans","22  RUE JANKOWSKI","72"
"1293f191-3fa3-4bad-9ab5-8f7e7bf28e25","amplifon-france-74150-rumilly","AMPLIFON FRANCE","74150","Rumilly","9  PL DE LA GRENETTE","74"
"70705f9a-d4c9-4814-8af1-ca51afb28dd5","sonova-audio-care-france-auditionsante-71400","SONOVA AUDIO CARE FRANCE AUDITIONSANTE","71400","","2 Boulevard MAZAGRAN","71"
"3028327d-f143-4145-a394-78f8a4a29efd","sas-sonova-audiological-care-france-71400","SAS SONOVA AUDIOLOGICAL CARE FRANCE","71400","","20 Rue ST SAULGE","71"
"010a3192-1e09-4ba0-974e-f547622dcab3","sas-sonova-audiological-care-france-72220","SAS SONOVA AUDIOLOGICAL CARE FRANCE","72220","","122 Route DU MANS","72"
"7ab2c61f-626f-463c-802b-5fef3852bf72","amplifon-france-70100-arc-les-gray","AMPLIFON FRANCE","70100","Arc-lès-Gray","3  AV CHARLES COUYBA","70"
"6bc7a1bd-4f06-400e-be34-8c687fbf7ee1","amplifon-france-73000-chambery","AMPLIFON FRANCE","73000","Chambéry","6  RUE SAINT ANTOINE","73"
"44e57fe6-5615-4c66-ade0-5ab88ba487b2","amplifon-france-74500-publier","AMPLIFON FRANCE","74500","Publier","1052  AV DE LA RIVE","74"
"6a116fba-466f-4fbd-bbfd-0c15138eb54d","acuitis-france-75007-paris-7e-arrondissement","ACUITIS FRANCE","75007","Paris 7e  Arrondissement","56  RUE DE SEVRES","75"
"e4d0a42f-9f3a-42f1-834f-6cf3a750639a","sas-grandvision-france-78180","SAS GRANDVISION FRANCE","78180","","1 Rue JEAN PIERRE TIMBAUD","78"
"9316619c-cf54-4e1d-8e7a-88ffdfdf4d14","amplifon-france-76700-harfleur","AMPLIFON FRANCE","76700","Harfleur","19  RUE DES CENT QUATRE","76"
"65cb234c-c26d-445d-a8eb-5288d3a55b0a","sonova-audiological-care-france-sas-87000","SONOVA AUDIOLOGICAL CARE FRANCE SAS","87000","","72 Avenue GARIBALDI","87"
"c7bd9eb0-cb5d-4074-be34-936eb94326cb","amplifon-france-88100-saint-die-des-vosges","AMPLIFON FRANCE","88100","Saint-Dié-des-Vosges","2  RUE DAUPHINE","88"
"40ae90a8-9862-4889-a967-f9c67bbabc9f","sonova-audiological-care-france-sas-91210-draveil","SONOVA AUDIOLOGICAL CARE FRANCE SAS","91210","Draveil","28  PL DE LA REPUBLIQUE","91"
"2f73b3a2-7992-47b3-8196-52efb168295c","sas-sonova-audiological-care-france-86200","SAS SONOVA AUDIOLOGICAL CARE FRANCE","86200","","1 Place DE LA PORTE DE CHINON","86"
"3c8a0202-f23b-4d83-87ff-971240c6f14b","amplifon-france-86360-chasseneuil-du-poitou","AMPLIFON FRANCE","86360","Chasseneuil-du-Poitou","49  RTE DE PARIS","86"
"288f0f56-b26b-41e0-89fe-7f6aeee3a01c","amplifon-france-93140-bondy","AMPLIFON FRANCE","93140","Bondy","22  RUE AUGUSTE POLISSARD","93"
"e83f1fbb-9034-4e9d-b295-614d6e944a29","amplifon-france-87000-limoges","AMPLIFON FRANCE","87000","Limoges","19  PL MANIGNE","87"
"66dc643d-5aa8-49ab-bc01-8798c4c368bb","amplifon-france-92100-boulogne-billancourt","AMPLIFON FRANCE","92100","Boulogne-Billancourt","98  RUE GALLIENI","92"
"c3a94138-2db7-4a0c-a427-d7719177df86","vyv3-ile-de-france-75011-paris-11e-arrondissement","VYV3 ILE-DE-FRANCE","75011","Paris 11e  Arrondissement","68  BD BEAUMARCHAIS","75"
"cc53e0ad-1560-4899-875d-44ae70289fc5","amplifon-france-75012-paris-12e-arrondissement","AMPLIFON FRANCE","75012","Paris 12e  Arrondissement","69  RUE DE LYON","75"
"559312be-7000-4a70-8f14-9ffd21e61ae6","amplifon-france-75016-paris-16e-arrondissement","AMPLIFON FRANCE","75016","Paris 16e  Arrondissement","42  RUE D AUTEUIL","75"
"460f0828-22dd-47e8-87fa-08e433578c36","amplifon-france-95400-arnouville","AMPLIFON FRANCE","95400","Arnouville","34  AV PIERRE SEMARD","95"
"290eb5d2-f8cf-410b-9d74-9e47b07231a9","mi-optico-france-94240","MI OPTICO FRANCE","94240","","13 Rue JEAN JAURES","94"
"9ca9e995-4f35-474f-8f9b-f84f2cde9709","amplifon-france-72140-sille-le-guillaume","AMPLIFON FRANCE","72140","Sillé-le-Guillaume","17  RUE DU COQ HARDI","72"
"73423165-6eb7-405e-a53a-e870b4932e99","amplifon-france-95300-pontoise","AMPLIFON FRANCE","95300","Pontoise","10  PL NOTRE DAME","95"
"7e9cfecb-4a20-4a71-84eb-80a538bad9c8","amplifon-france-69004-lyon-4e-arrondissement","AMPLIFON FRANCE","69004","Lyon 4e  Arrondissement","87  BD DE LA CROIX ROUSSE","69"
"29fe5c7a-6f9a-462a-8259-bfbc16c4e99f","sonova-audiological-care-france-sas-76330-port-jerome-sur-seine","SONOVA AUDIOLOGICAL CARE FRANCE SAS","76330","Port-Jérôme-sur-Seine","10  CENTRE COMMERCIAL LA HETRAIE","76"
"e421f3be-d07d-4b00-ad77-bbfbfaa28369","acuitis-france-75013-paris-13e-arrondissement","ACUITIS FRANCE","75013","Paris 13e  Arrondissement","30  AV D'ITALIE","75"
"0ab8bd5a-cbf4-4220-b25c-4140e8509ef0","odysson-france-75009-paris-9e-arrondissement","ODYSSON FRANCE","75009","Paris 9e  Arrondissement","90  RUE DE LA VICTOIRE","75"
"3836b3dc-f94f-4481-affc-f27a63ace91c","costco-france-sas-77340","COSTCO FRANCE SAS","77340","","35 Route DE PARIS","77"
"a72f820a-50c1-4234-9462-934e67a0e4ba","amplifon-france-75011-paris-11e-arrondissement","AMPLIFON FRANCE","75011","Paris 11e  Arrondissement","41  BD DE CHARONNE","75"
"a22b2f16-d3c6-46a1-aa4a-d1e7dc8563ac","amplifon-france-77000-melun","AMPLIFON FRANCE","77000","Melun","15  PL DE LA PORTE DE PARIS","77"
"f5e6476b-1fb2-40cd-8123-729219653f90","amplifon-france-72190-coulaines","AMPLIFON FRANCE","72190","Coulaines","59  RUE DU GENERAL DE GAULLE","72"
"c9280d2b-039d-4126-8b44-2a8bda826108","amplifon-france-75005-paris-5e-arrondissement","AMPLIFON FRANCE","75005","Paris 5e  Arrondissement","45  RUE CENSIER","75"
"9a3c719a-5daf-4920-afb0-31c2844ebeb3","amplifon-france-75018-paris-18e-arrondissement","AMPLIFON FRANCE","75018","Paris 18e  Arrondissement","70  AV DE SAINT OUEN","75"
"468c477b-8ed2-4a38-ae97-24f51fee1f53","acuitis-france-75006-paris-6e-arrondissement","ACUITIS FRANCE","75006","Paris 6e  Arrondissement","117  RUE DE RENNES","75"
"9a092c8d-c8bd-44f5-9cf1-e0ddff365c6e","amplifon-france-94270-le-kremlin-bicetre","AMPLIFON FRANCE","94270","Le Kremlin-Bicêtre","46  AV DE FONTAINEBLEAU","94"
"8768787a-b55a-454f-bc9f-df5a164d270e","amplifon-france-75015-paris-15e-arrondissement","AMPLIFON FRANCE","75015","Paris 15e  Arrondissement","244  RUE DE LA CONVENTION","75"
"0e88f39f-ebd3-4e00-87d9-6320c3680efb","amplifon-france-75008-paris-8e-arrondissement","AMPLIFON FRANCE","75008","Paris 8e  Arrondissement","3  RUE DE ROME","75"
"98e4df7e-2ad1-46db-a987-3eb0de832a59","union-des-mutuelles-de-france-mont-blanc-74100-annemasse","UNION DES MUTUELLES DE FRANCE MONT BLANC","74100","Annemasse","51  AV DE LA GARE","74"
"89022b69-730f-43ae-b40c-942406cebfeb","amplifon-france-75009-paris-9e-arrondissement","AMPLIFON FRANCE","75009","Paris 9e  Arrondissement","9  RUE DE MAUBEUGE","75"
"6b315012-9743-448b-a6db-c94c31a1ffc6","amplifon-france-75015-paris-15e-arrondissement-3","AMPLIFON FRANCE","75015","Paris 15e  Arrondissement","117  RUE DE LA CONVENTION","75"
"5974abe5-e8fb-4ada-b2a2-a53c83f4636c","amplifon-france-75019-paris-19e-arrondissement","AMPLIFON FRANCE","75019","Paris 19e  Arrondissement","25  AV SIMON BOLIVAR","75"
"84235fae-44cb-4928-8123-7fdf6901737f","amplifon-france-76210-bolbec","AMPLIFON FRANCE","76210","Bolbec","RUE JACQUES FAUQUET","76"
"79b36f15-ea43-400e-979a-1fb340daa6ee","amplifon-france-90000-belfort","AMPLIFON FRANCE","90000","Belfort","3  AV DU MARECHAL FOCH","90"
"1c578eda-3e4b-4ce6-822b-800c0bc2580f","ida-centre-france-87000-limoges","IDA CENTRE FRANCE","87000","Limoges","46  RUE JEAN JAURES","87"
"66019545-723f-4bf4-8935-df5725b12fe1","amplifon-france-77140-nemours","AMPLIFON FRANCE","77140","Nemours","28  RUE DE PARIS","77"
"6231758e-6adb-4b9b-8d12-8cdf588d13d2","amplifon-france-91290-arpajon","AMPLIFON FRANCE","91290","Arpajon","114  GRANDE RUE","91"
"0b2680d7-0e3b-45e6-870a-41378b969fa5","amplifon-france-84110-vaison-la-romaine","AMPLIFON FRANCE","84110","Vaison-la-Romaine","12  AV VICTOR HUGO","84"
"475a77ee-4162-4ac2-a065-9522cdf5bc4b","sonova-audiological-care-france-sas-84300-cavaillon","SONOVA AUDIOLOGICAL CARE FRANCE SAS","84300","Cavaillon","15  CRS GAMBETTA","84"
"44761a1a-1ba7-4df2-8cc1-f03a5d20acb4","amplifon-france-89400-migennes","AMPLIFON FRANCE","89400","Migennes","8  PL DU 19 MARS 1962","89"
"82a36f14-b44a-4f04-a66a-fd7c689b649a","amplifon-france-92150-suresnes","AMPLIFON FRANCE","92150","Suresnes","5  PL HENRI 4","92"
"87d0155a-0d3b-4fc7-a966-3b2ba475aec9","amplifon-france-85000-la-roche-sur-yon","AMPLIFON FRANCE","85000","La Roche-sur-Yon","139  BD D ITALIE","85"
"0c95774a-1018-4fa8-8280-a427748b5272","sonova-audiological-care-france-sas-91100-corbeil-essonnes","SONOVA AUDIOLOGICAL CARE FRANCE SAS","91100","Corbeil-Essonnes","80  RUE FERAY","91"
"457bdca4-7e35-4378-bd09-eb8663df9024","mioptico-france-91160-longjumeau","MIOPTICO FRANCE","91160","Longjumeau","19  RTE DE CORBEIL","91"
"79270ec1-1071-4a8b-a635-f467e20e97ae","amplifon-france-89700-tonnerre","AMPLIFON FRANCE","89700","Tonnerre","4  RUE VAUCORBE","89"
"261ad0e2-ab05-4a5a-84f2-78b55e9ac9c5","amplifon-france-86000-poitiers","AMPLIFON FRANCE","86000","Poitiers","43  RUE CARNOT","86"
"276cf2ca-cb17-4dda-860f-cac098769f19","amplifon-france-95200-sarcelles","AMPLIFON FRANCE","95200","Sarcelles","4  PL DU ONZE NOVEMBRE","95"
"123ac154-73bb-403e-b3cb-a8d16b06079b","amplifon-france-92200-neuilly-sur-seine","AMPLIFON FRANCE","92200","Neuilly-sur-Seine","9  RUE PAUL CHATROUSSE","92"
"e69aafa0-e516-4b80-957a-f3ffb56923b3","amplifon-france-94210-saint-maur-des-fosses","AMPLIFON FRANCE","94210","Saint-Maur-des-Fossés","139  BD DE CHAMPIGNY","94"
"5ff364f2-2ee7-4965-a3b5-3558248a374d","amplifon-france-93110-rosny-sous-bois","AMPLIFON FRANCE","93110","Rosny-sous-Bois","8  RUE DU GENERAL LECLERC","93"
"77370259-e2f6-4082-9c9b-9b603e8cf5ef","amplifon-france-94110-arcueil","AMPLIFON FRANCE","94110","Arcueil","22  AV ARISTIDE BRIAND","94"
"ac63ae1e-2682-4d16-815e-ee2dd17bf776","amplifon-france-95120-ermont","AMPLIFON FRANCE","95120","Ermont","18  RUE DE L EGLISE","95"
"4baa7790-f06b-48a9-a162-757df47d87ea","acuitis-nimes-30000","ACUITIS NIMES","30000","","4 Rue GENERAL PERRIER","30"
"5ba230f5-02c3-490e-b2c5-6c847c3800cd","audition-conseil-30000","AUDITION CONSEIL","30000","","6 Boulevard ALPHONSE DAUDET","30"
"4b9dfc83-e291-4d2f-ae86-1402a16c9aae","entendre-nimes-peripherique-30000","ENTENDRE NIMES PERIPHERIQUE","30000","","328 Allee DE L'AMERIQUE LATINE","30"
"7b4b4f33-6e75-4944-abfa-6c36679d3e58","alice-audition-30000","ALICE AUDITION","30000","","18 Avenue FRANKLIN ROOSEVELT","30"
"b9f06dbf-1256-489f-8741-5e52d9f2e426","sarl-correction-auditive-cevennes-30000","SARL CORRECTION AUDITIVE CEVENNES","30000","","34 Boulevard GAMBETTA","30"
"7baad768-cf9c-43d9-a63e-53858a898a8a","imok-audition-vivason-30000","IMOK'AUDITION-VIVASON","30000","","22 Boulevard AMIRAL COURBET","30"